s,d_s,theta_1,d_theta_1,u,time,T
0.0004485532285174819,0.0006046621495452754,3.1410430774222853,0.0018118539399462799,-0.0054636439246050885,17.66500000000077,-6.29775062437741e-05
0.00045150907365021565,0.000577675903548226,3.141052117829294,0.0018040322892765436,-0.0053972491994098894,17.67000000000077,-6.219880364835503e-05
0.0004543308206524753,0.0005510228973556371,3.1410611181602235,0.0017958250004015783,-0.005330601238517762,17.675000000000768,-6.141762001233989e-05
0.000457020138523049,0.0005247042508738363,3.1410700765201867,0.001787245444912557,-0.00526372929636017,17.680000000000767,-6.063428410742874e-05
0.00045957870150292566,0.0004987209410768397,3.141078991080539,0.0017783067474646344,-0.005196661959399324,17.685000000000766,-5.9849117048854606e-05
0.0004620081883689383,0.0004730738053282287,3.1410878600776524,0.0017690217871040531,-0.005129427149722207,17.690000000000765,-5.9062432342697706e-05
0.0004643102817439637,0.0004477635446819459,3.141096681811687,0.001759403198737737,-0.005062052129256561,17.695000000000764,-5.827453593994173e-05
0.0004664866674235705,0.0004227907271607639,3.141105454645375,0.0017494633747412373,-0.004994563504236409,17.700000000000763,-5.7485726293083126e-05
0.0004685390337189972,0.0003981557910098925,3.141114177002815,0.0017392144666919308,-0.004926987230174281,17.705000000000762,-5.669629441811699e-05
0.0004704690708163314,0.0003738590479237986,3.141122847368269,0.0017286683872176558,-0.004859348617218774,17.71000000000076,-5.590652396065887e-05
0.00047227847015175354,0.0003499006862450406,3.141131464284973,0.0017178368119555203,-0.0047916723357515935,17.71500000000076,-5.5116691264533366e-05
0.0004739689238026993,0.0003262807741332477,3.141140026353959,0.0017067311816109359,-0.004723982422358577,17.72000000000076,-5.432706544427634e-05
0.00047554212389478866,0.0003029992627025018,3.1411485322328865,0.0016953627041069086,-0.00465630228614918,17.725000000000758,-5.353790846135917e-05
0.0004769997620243605,0.0002800559891262249,3.1411569806348787,0.0016837423568191138,-0.004588654715255377,17.730000000000757,-5.274947520226025e-05
0.0004783435286964469,0.00025745067970834484,3.1411653703273803,0.0016718808888898451,-0.004521061883576009,17.735000000000756,-5.196201355904585e-05
0.0004795751127780158,0.00023518295291922165,3.141173700131022,0.0016597888236113741,-0.004453545357824634,17.740000000000755,-5.1175764513155904e-05
0.0004806962009663027,0.00021325232239552904,3.141181968918495,0.001647476460873804,-0.0043861261047385205,17.745000000000754,-5.03909622208451e-05
0.00048170847727204964,0.00019165819990325843,3.141190175613442,0.0016349538796720364,-0.004318824498454121,17.750000000000753,-4.960783410032303e-05
0.00048261362251746527,0.00017039989826299248,3.141198319189357,0.0016222309406659665,-0.0042516603280531905,17.755000000000752,-4.88266009206099e-05
0.0004834133138487139,0.0001494766342364609,3.141206398668503,0.001609317288786955,-0.004184652805306312,17.76000000000075,-4.804747689244324e-05
0.00048410922426273976,0.00012888753137387597,3.1412144131208386,0.0015962223558864904,-0.004117820572516988,17.76500000000075,-4.7270669760176186e-05
0.0004847030221482282,0.00010863162282149815,3.1412223616629573,0.0015829553634225141,-0.004051181710475564,17.77000000000075,-4.649638089476095e-05
0.0004851963708405042,8.870785408890332e-05,3.141230243457045,0.0015695253251786455,-0.003984753746518965,17.775000000000748,-4.572480538775328e-05
0.0004855909281901648,6.91150857753244e-05,3.141238057709847,0.0015559410500108866,-0.003918553662715785,17.780000000000747,-4.4956132146586426e-05
0.0004858883461452402,4.985209625483498e-05,3.1412458036716515,0.0015422111446186375,-0.0038525979040978844,17.785000000000746,-4.419054399024286e-05
0.00048609027034667734,3.0917584320016135e-05,3.1412534806352825,0.0015283440163357757,-0.003786902386963768,17.790000000000745,-4.3428217745611525e-05
0.00048619833973693723,1.2310171783938388e-05,3.1412610879351144,0.0015143478759390295,-0.003721482507215549,17.795000000000744,-4.26693243440675e-05
0.00048621418618149687,-5.971593960082985e-06,3.1412686249460933,0.0015002307404678073,-0.003656353148804274,17.800000000000743,-4.1914028919163714e-05
0.0004861394341030448,-2.3929237420743768e-05,3.1412760910827764,0.0014860004360546394,-0.003591528692132156,17.805000000000742,-4.116249090373344e-05
0.00048597570012815964,-4.156435253333221e-05,3.1412834857983825,0.0014716646007618824,-0.003527023022517688,17.81000000000074,-4.0414864127592876e-05
0.00048572459274626,-5.887860022651905e-05,3.1412908085838627,0.001457230687422964,-0.003462849538637368,17.81500000000074,-3.967129691483843e-05
0.00048538771198061416,-7.587370603181557e-05,3.141298058966976,0.0014427059664825802,-0.0033990211610593047,17.82000000000074,-3.893193218211794e-05
0.00048496664907119716,-9.255145773498662e-05,3.141305236511391,0.0014280975288376253,-0.0033355503406342123,17.82500000000074,-3.81969075351659e-05
0.00048446298616918425,-0.00010891370307018555,3.1413123408157873,0.0014134122886713739,-0.003272449067039786,17.830000000000737,-3.746635536699958e-05
0.00048387829604286923,-0.00012496234745583112,3.141319371512987,0.0013986569862840105,-0.0032097288771291135,17.835000000000736,-3.67404029537967e-05
0.0004832141417947972,-0.00014069935177299223,3.141326328269084,0.0013838381909120363,-0.003147400863432225,17.840000000000735,-3.6019172552431804e-05
0.0004824720765899016,-0.0001561267301852393,3.141333210782605,0.0013689623035398487,-0.003085475682449412,17.845000000000734,-3.530278149556273e-05
0.0004816536433944368,-0.00017124654800067097,3.1413400187836658,0.0013540355596960423,-0.0030239635630863386,17.850000000000733,-3.4591342288253576e-05
0.0004807603747254976,-0.00018606091957502134,3.141346752033158,0.0013390640322384277,-0.002962874314870073,17.855000000000732,-3.388496270204606e-05
0.00047979379241091906,-0.00020057200625639107,3.1413534103219396,0.001324053634120902,-0.0029022173362739457,17.86000000000073,-3.318374587017486e-05
0.00047875540735935115,-0.000214782014370777,3.141359993470042,0.0013090101211443272,-0.00284200162287719,17.86500000000073,-3.2487790380887315e-05
0.0004776467193403035,-0.00022869319324828028,3.14136650132589,0.0012939390946890364,-0.0027822357755006555,17.87000000000073,-3.17971903704074e-05
0.0004764692167739585,-0.00024230783328972114,3.14137293376554,0.0012788460044271565,-0.002722928008288173,17.87500000000073,-3.111203561520104e-05
0.0004752243765305505,-0.0002556282640734892,3.1413792906919262,0.0012637361510129637,-0.002664086156753607,17.880000000000727,-3.043241162381859e-05
0.0004739136637391119,-0.00026865685250195275,3.1413855720341193,0.0012486146887518692,-0.00260571768569271,17.885000000000726,-2.9758399727180774e-05
0.0004725385316053892,-0.0002813960009871348,3.141391777746607,0.0012334866282466342,-0.0025478296970364088,17.890000000000725,-2.909007716809065e-05
0.0004711004212387321,-0.00029384814567570884,3.141397907808579,0.0012183568390174114,-0.002490428937714806,17.895000000000724,-2.8427517190846144e-05
0.0004696007614877621,-0.0003060157547122965,3.141403962223226,0.0012032300520982307,-0.0024335218073175324,17.900000000000723,-2.777078912853481e-05
0.000468040968784629,-0.0003179013265409483,3.1414099410170566,0.0011881108626079302,-0.0023771143657303657,17.905000000000722,-2.7119958489975122e-05
0.0004664224469976654,-0.0003295073882444815,3.1414158442392237,0.0011730037322935972,-0.002321212340706637,17.91000000000072,-2.647508704587907e-05
0.00046474658729225133,-0.0003408364939211493,3.141421671960863,0.001157912992047034,-0.002265821135333559,17.91500000000072,-2.583623291379812e-05
0.000463014767999703,-0.00035189122309819314,3.141427424274444,0.0011428428443935024,-0.002210945835408776,17.92000000000072,-2.520345064203227e-05
0.0004612283544940032,-0.0003626741791817077,3.1414331012931367,0.00112779736595291,-0.0021565912167029215,17.92500000000072,-2.4576791292181525e-05
0.0004593886990761921,-0.0003731879879427442,3.141438703150188,0.0011127805098707984,-0.0021027617522072876,17.930000000000717,-2.395630252148364e-05
0.0004574971408662379,-0.00038343529603894006,3.1414442299983056,0.001097796108220261,-0.0020494616192391784,17.935000000000716,-2.3342028663577433e-05
0.00045555500570221334,-0.00039341876957087494,3.141449682009066,0.001082847874376409,-0.0019966947063869743,17.940000000000715,-2.2734010807363545e-05
0.0004535636060466025,-0.0004031410926734716,3.141455059372321,0.0010679394053582328,-0.0019444646205193288,17.945000000000714,-2.213228687655608e-05
0.00045152424089956556,-0.00041260496614130266,3.141460362295623,0.0010530741841416238,-0.0018927746935662175,17.950000000000713,-2.1536891706680915e-05
0.00044943819571899367,-0.0004218131060874597,3.141465591003663,0.001038255581942861,-0.00184162798923141,17.955000000000712,-2.0947857121220232e-05
0.0004473067423471855,-0.00043076824263581904,3.1414707457377133,0.0010234868604698227,-0.0017910273096718593,17.96000000000071,-2.0365212007375935e-05
0.00044513113894398146,-0.00043947311864578445,3.141475826755089,0.001008771174143967,-0.0017409752019930816,17.96500000000071,-1.97889823897331e-05
0.00044291262992619357,-0.0004479304884693694,3.1414808343286156,0.000994111572290564,-0.00169147396471699,17.97000000000071,-1.9219191503579128e-05
0.00044065244591317036,-0.0004561431167399079,3.141485768746108,0.0009795110012986645,-0.0016425256541076972,17.97500000000071,-1.8655859866612937e-05
0.0004383518036783407,-0.0004641137771919603,3.141490630309862,0.0009649723067501409,-0.001594132090410485,17.980000000000707,-1.809900534963972e-05
0.00043601190610658086,-0.0004718452515119811,3.1414954193361577,0.0009504982355179061,-0.0015462948640041583,17.985000000000706,-1.754864324625343e-05
0.0004336339421572526,-0.0004793403282193248,3.1415001361547663,0.0009360914378322766,-0.001499015341468743,17.990000000000705,-1.7004786341572614e-05
0.0004312190868327623,-0.0004866018015768032,3.141504781108475,0.0009217544693181408,-0.0014522946714956892,17.995000000000704,-1.646744497917608e-05
0.00042876850115249374,-0.0004936324705305993,3.1415093545526185,0.0009074897930005069,-0.001406133790759228,18.000000000000703,-1.5936627127563463e-05
0.00042628333213196983,-0.0005004351376789557,3.141513856854621,0.0008932997812795798,-0.00136053342967128,18.005000000000702,-1.5412338445288123e-05
0.00042376471276709944,-0.0005070126082692032,3.1415182883935486,0.0008791867178749106,-0.0013154941180494844,18.0100000000007,-1.489458234508866e-05
0.00042121376202336984,-0.0005133676892226387,3.1415226495596684,0.000865152799738861,-0.0012710161906871226,18.0150000000007,-1.4383360056934828e-05
0.0004186315848298471,-0.0005195031881864769,3.141526940754023,0.0008512001389415719,-0.0012270997927676293,18.0200000000007,-1.3878670689257272e-05
0.00041601927207784826,-0.0005254219126130444,3.141531162388006,0.0008373307645231751,-0.001183744885313495,18.0250000000007,-1.3380511290581007e-05
0.0004133779006241533,-0.000531126668864948,3.1415353148829546,0.0008235466243189839,-0.0011409512503807147,18.030000000000697,-1.2888876908273144e-05
0.00041070853329862485,-0.0005366202613464305,3.1415393986697477,0.0008098495867528702,-0.0010987184962965159,18.035000000000696,-1.2403760647745111e-05
0.0004080122189161087,-0.0005419054916600416,3.141543414188412,0.0007962414426022586,-0.0010570460627222183,18.040000000000695,-1.1925153729694758e-05
0.00040528999229248784,-0.0005469851577882938,3.1415473618877394,0.0007827239067336915,-0.0010159332256504333,18.045000000000694,-1.145304554657434e-05
0.00040254287426476733,-0.0005518620532999109,3.141551242224912,0.0007692986198088789,-0.000975379102323431,18.050000000000693,-1.0987423718164395e-05
0.0003997718717150673,-0.0005565389665801015,3.1415550556651324,0.0007559671499622417,-0.0009353826560381255,18.055000000000692,-1.0528274145880191e-05
0.00039697797759840627,-0.0005610186800843164,3.141558802681269,0.0007427309944508994,-0.0008959427008429797,18.06000000000069,-1.0075581065823029e-05
0.0003941621709741571,-0.0005653039696153363,3.1415624837535034,0.000729591581275141,-0.0008570579062040008,18.06500000000069,-9.629327101468845e-06
0.00039132541704106123,-0.0005693976036230323,3.141566099368988,0.0007165502707712489,-0.0008187268015392084,18.07000000000069,-9.189493314900287e-06
0.00038846866717568806,-0.0005733023425262402,3.141569650021512,0.0007036083571779596,-0.0007809477806415684,18.07500000000069,-8.756059256738106e-06
0.0003855928589742307,-0.000577020938056703,3.141573136211175,0.0006907670701739567,-0.0007437191060925732,18.080000000000688,-8.329003015964114e-06
0.00038269891629752825,-0.0005805561326242807,3.1415765584440685,0.0006780275763891911,-0.0007070389135155371,18.085000000000687,-7.90830126793923e-06
0.0003797877493192095,-0.000583910658703221,3.1415799172319616,0.0006653909808891955,-0.000670905215788065,18.090000000000686,-7.493929321957822e-06
0.0003768602545768543,-0.0005870872382388614,3.1415832130920007,0.0006528583286336677,-0.0006353159071280887,18.095000000000685,-7.08586116734716e-06
0.00037391731502607037,-0.0005900885820747029,3.1415864465464107,0.0006404306059077516,-0.0006002687671683034,18.100000000000684,-6.684069519433164e-06
0.00037095980009738583,-0.0005929173893991159,3.141589618122203,0.000628108741728035,-0.000565761464882597,18.105000000000683,-6.2885258638699515e-06
0.00036798856575586,-0.0005955763472112241,-3.14159257882869,0.0006158936092243415,-0.0005317915624216325,18.11000000000068,-5.89920049988831e-06
0.00036500445456331683,-0.0005980681298060341,-3.141589529411348,0.0006037860269942208,-0.0004983565189620044,18.11500000000068,-5.516062583710351e-06
0.0003620082957431072,-0.0006003953982778353,-3.1415865402656484,0.0005917867604345365,-0.0004654536943602374,18.12000000000068,-5.139080169768022e-06
0.0003590009052473074,-0.0006025608000420653,-3.1415836108481865,0.0005798965230468975,-0.0004330803528460104,18.12500000000068,-4.768220252333525e-06
0.000355983085826266,-0.0006045669683744959,-3.141580740612115,0.0005681159777209772,-0.00040123366648612895,18.130000000000678,-4.4034488046101446e-06
0.00035295562710040883,-0.0006064165219683682,-3.141577929007396,0.0005564457379917043,-0.0003699107187744514,18.135000000000677,-4.044730819159727e-06
0.0003499193056342179,-0.00060811206450801,-3.141575175481045,0.0005448863692753031,-0.0003391085079283661,18.140000000000676,-3.6920303451111653e-06
0.00034687488501229907,-0.0006096561842595166,-3.141572479477365,0.0005334383900805393,-0.0003088239503013171,18.145000000000675,-3.345310526577408e-06
0.0003438231159174565,-0.0006110514536775033,-3.141569840438183,0.0005221022731977868,-0.00027905388359733975,18.150000000000674,-3.0045336389170483e-06
0.0003407647362106931,-0.0006123004290278455,-3.141567257803073,0.0005108784468658144,-0.00024979507006844327,18.155000000000673,-2.6696611247512005e-06
0.000337700471013058,-0.0006134056500261975,-3.141564731009575,0.0004997672959155395,-0.00022104419967041203,18.16000000000067,-2.3406536295017693e-06
0.000334631032789264,-0.0006143696394914163,-3.1415622594934116,0.0004887691628931372,-0.00019279789304377335,18.16500000000067,-2.0174710350122754e-06
0.0003315571214330002,-0.0006151949030140942,-3.1415598426886953,0.00047788434916114616,-0.00016505270453556027,18.17000000000067,-1.7000724935600365e-06
0.0003284794243538657,-0.0006158839286397154,-3.141557480028132,0.00046711311597787895,-0.00013780512512424653,18.17500000000067,-1.3884164608039125e-06
0.0003253986165658521,-0.0006164391865657318,-3.1415551709432186,0.0004564556855576189,-0.00011105158520328983,18.180000000000668,-1.082460727148857e-06
0.0003223153607773053,-0.0006168631288529816,-3.141552914864436,0.0004459122421082037,-8.478845744995934e-05,18.185000000000667,-7.821624500262247e-07
0.00031923030748229634,-0.0006171581891506185,-3.141550711221437,0.00043548293284922544,-5.901205952737565e-05,18.190000000000666,-4.874781843129515e-07
0.0003161440950533352,-0.0006173267824338411,-3.1415485594432275,0.0004251678690118401,-3.371865664453168e-05,18.195000000000665,-1.983639112046579e-07
0.00031305734983536244,-0.0006173713047552508,-3.141546458958346,0.0004149671268167889,-8.904464281931485e-06,18.200000000000664,8.52249311661129e-08
0.00030997068624095297,-0.0006172941330085479,-3.1415444091950335,0.0004048807484343887,1.5434349340594797e-05,18.205000000000663,3.633334199300036e-07
0.00030688470684667017,-0.0006170976247045683,-3.141542409581404,0.0003949087429254511,3.930166079592161e-05,18.21000000000066,6.360071196928161e-07
0.00030380000249051025,-0.0006167841177594054,-3.141540459545607,0.0003850510871639644,6.270138903258086e-05,18.21500000000066,9.032920553442018e-07
0.00030071715237037504,-0.000616355930294679,-3.1415385585159843,0.00037530772673985256,8.563749294528372e-05,18.22000000000066,1.1652346847567997e-06
0.0002976367241435165,-0.0006158153604487264,-3.1415367059212276,0.00036567857684609013,0.00010811396919050808,18.22500000000066,1.4218818741522364e-06
0.0002945592740268961,-0.0006151646861994462,-3.141534901190526,0.00035616352314647617,0.00013013484985606102,18.230000000000658,1.673280871931014e-06
0.0002914853468984026,-0.000614406165197948,-3.141533143753711,0.00034676242262646987,0.00015170420029963117,18.235000000000657,1.919479284351807e-06
0.00028841547639887535,-0.0006135420346129438,-3.141531433041401,0.00033747510442687053,0.00017282611700085665,18.240000000000656,2.1605250513711836e-06
0.0002853501850348792,-0.0006125745109855059,-3.1415297684851344,0.0003283013706607818,0.000193504725487571,18.245000000000655,2.3964664233357513e-06
0.0002822899842821805,-0.0006115057900939613,-3.1415281495175056,0.0003192409972140835,0.00021374417830892088,18.250000000000654,2.6273519381802393e-06
0.0002792353746898733,-0.0006103380468289337,-3.141526575572293,0.0003102937345289052,0.00023354865300551184,18.255000000000653,2.853230398634334e-06
0.0002761868459851068,-0.0006090734350776399,-3.1415250460845856,0.0003014593083726495,0.0002529223502587539,18.26000000000065,3.074150851386518e-06
0.00027314487717836793,-0.0006077140876179256,-3.141523560490902,0.00029273742058998054,0.0002718694919428623,18.26500000000065,3.29016256522354e-06
0.0002701099366692695,-0.0006062621160214562,-3.141522118229311,0.00028412774983950273,0.000290394319293875,18.27000000000065,3.501315010448292e-06
0.0002670824823528017,-0.0006047196105656367,-3.1415207187395433,0.0002756299523162405,0.00030850109116390605,18.27500000000065,3.7076578392594806e-06
0.0002640629617260015,-0.0006030886401544613,-3.141519361463104,0.00026724366245800676,0.00032619408223506416,18.280000000000648,3.9092408656967025e-06
0.00026105181199499597,-0.000601371252247743,-3.141518045843379,0.00025896849363791314,0.00034347758134366344,18.285000000000647,4.106114046814229e-06
0.0002580494601823803,-0.000599569472798514,-3.1415167713257377,0.00025080403884266116,0.00036035588984581295,18.290000000000646,4.298327464321256e-06
0.00025505632323488746,-0.0005976853061986343,-3.1415155373576344,0.0002427498713360644,0.00037683331997594583,18.295000000000645,4.48593130616947e-06
0.0002520728081313102,-0.0005957207352322724,-3.1415143433887054,0.00023480554530849672,0.00039291419327236986,18.300000000000644,4.668975848872857e-06
0.0002490993119906379,-0.0005936777210366408,-3.141513188870862,0.00022697059651425398,0.00040860283912633297,18.305000000000643,4.847511441199682e-06
0.00024613622218037007,-0.000591558203070494,-3.1415120732583808,0.00021924454289392004,0.000423903593229376,18.31000000000064,5.021588486779384e-06
0.00024318391642496942,-0.0005893640990897631,-3.141510996007993,0.000211626885184,0.0004388207961461843,18.31500000000064,5.191257428076998e-06
0.0002402427629144196,-0.0005870973051301663,-3.1415099565789677,0.00020411710751384112,0.0004533587919193562,18.32000000000064,5.356568730747612e-06
0.00023731312041285334,-0.0005847596954963395,-3.141508954433193,0.00019671467799076706,0.000467521926765362,18.32500000000064,5.517572868977411e-06
0.00023439533836721685,-0.0005823531227582598,-3.1415079890352557,0.0001894190492705041,0.0004813145476159255,18.330000000000638,5.674320309187941e-06
0.00023148975701593787,-0.0005798794177533264,-3.1415070598525174,0.00018222965911801676,0.0004947410009866653,18.335000000000637,5.826861497286472e-06
0.0002285967074975662,-0.0005773403895953451,-3.1415061663551858,0.00017514593095426808,0.0005078056315962764,18.340000000000636,5.975246843248486e-06
0.00022571651195935492,-0.0005747378256891597,-3.141505308016387,0.00016816727439224503,0.0005205127812370748,18.345000000000635,6.119526708412173e-06
0.00022284948366575386,-0.0005720734917512613,-3.1415044843122324,0.0001612930857616872,0.0005328667875796713,18.350000000000634,6.259751392105737e-06
0.00021999592710678475,-0.000569349131836382,-3.1415036947218837,0.00015452274862104957,0.0005448719829758554,18.355000000000633,6.395971118250543e-06
0.0002171561381062706,-0.000566566468369283,-3.141502938727616,0.00014785563425993736,0.0005565326934197862,18.360000000000632,6.528236023702143e-06
0.000214330403929892,-0.0005637272021821529,-3.1415022158148775,0.00014129110218958458,0.0005678532374260186,18.36500000000063,6.656596145707834e-06
0.00021151900339304406,-0.0005608330125570246,-3.1415015254723473,0.00013482850062343247,0.00057883792502566,18.37000000000063,6.781101410649974e-06
0.00020872220696846727,-0.0005578855572736877,-3.1415008671919913,0.0001284671669456501,0.0005894910566673812,18.37500000000063,6.9018016217802855e-06
0.00020594027689362844,-0.0005548864726618437,-3.141500240469114,0.00012220642817167127,0.0005998169223688025,18.380000000000628,7.018746449682577e-06
0.00020317346727782696,-0.0005518373736587498,-3.1414996448024106,0.00011604560139583506,0.0006098198006187767,18.385000000000627,7.131985420046289e-06
0.00020042202420900312,-0.0005487398538707871,-3.141499079694014,0.0001099839942317262,0.000619503957592524,18.390000000000626,7.241567904839247e-06
0.00019768618586022622,-0.0005455954856399753,-3.1414985446495427,0.00010402090524083245,0.0006288736461623509,18.395000000000625,7.3475431112887685e-06
0.00019496618259583928,-0.0005424058201148031,-3.1414980391781433,9.81556243515593e-05,0.000637933105034435,18.400000000000624,7.449960072238237e-06
0.00019226223707724028,-0.00053917238732479,-3.1414975627925346,9.238743327057362e-05,0.0006466865580026287,18.405000000000623,7.548867637770995e-06
0.00018957456436827927,-0.00053589669625962,-3.1414971150090465,8.671560588298862e-05,0.0006551382130339993,18.410000000000622,7.644314465044084e-06
0.000186903372040251,-0.0005325802349516931,-3.141496695347658,8.113940864518956e-05,0.0006632922615853737,18.41500000000062,7.736349010627056e-06
0.00018424886027646438,-0.0005292244705629482,-3.1414963033320342,7.565810096688538e-05,0.0006711528777489856,18.42000000000062,7.82501952100386e-06
0.00018161122197636953,-0.0005258308494749967,-3.1414959384895593,7.027093558558428e-05,0.0006787242175903168,18.42500000000062,7.910374025160938e-06
0.000178990642859225,-0.0005224007973828195,-3.1414956003513708,6.497715893256168e-05,0.0006860104184354228,18.430000000000618,7.992460326645697e-06
0.00017638730156728836,-0.0005189357193918391,-3.141495288452389,5.9776011490395364e-05,0.0006930155981960935,18.435000000000617,8.071325996045186e-06
0.00017380136976851226,-0.0005154370001186029,-3.1414950023313457,5.466672814095683e-05,0.0006997438546472213,18.440000000000616,8.147018362968034e-06
0.0001712330122587305,-0.0005119060037940957,-3.141494741530812,4.964853850716203e-05,0.0007061992649014374,18.445000000000615,8.21958451014934e-06
0.000168682387063319,-0.000508344074370508,-3.1414945055972234,4.4720667285469494e-05,0.000712385884717536,18.450000000000614,8.289071265792116e-06
0.00016614964553831606,-0.0005047525356306652,-3.141494294080904,3.9882334571285616e-05,0.0007183077479685749,18.455000000000613,8.355525197625809e-06
0.00016363493247098797,-0.0005011326913005733,-3.141494106536088,3.51327561759077e-05,0.0007239688660183904,18.460000000000612,8.41899260599962e-06
0.00016113838617982593,-0.0004974858251642442,-3.141493942520942,3.0471143937479852e-05,0.0007293732272658106,18.46500000000061,8.47951951879839e-06
0.0001586601386139612,-0.0004938132011816438,-3.1414938015975804,2.5896706022361055e-05,0.000734524796520077,18.47000000000061,8.537151684537607e-06
0.00015620031545198512,-0.0004901160636087896,-3.1414936833320883,2.1408647220903298e-05,0.0007394275145708328,18.47500000000061,8.591934567563667e-06
0.00015375903620016266,-0.00048639563712018916,-3.141493587294533,1.7006169236275323e-05,0.0007440852977200919,18.480000000000608,8.64391334287869e-06
0.00015133641429002727,-0.000482653126933966,-3.141493513058982,1.2688470964759761e-05,0.0007485020372446386,18.485000000000607,8.693132890189697e-06
0.00014893255717534523,-0.00047888971893884745,-3.1414934602035136,8.454748770808652e-06,0.0007526815990237082,18.490000000000606,8.739637789787938e-06
0.00014654756642843946,-0.00047510657982345784,-3.1414934283102314,4.304196754057972e-06,0.0007566278230779222,18.495000000000605,8.783472317442151e-06
0.0001441815378358626,-0.00047130485720728944,-3.1414934169652726,2.3600701187649367e-07,0.0007603445232336779,18.500000000000604,8.824680440692442e-06
0.0001418345614934088,-0.000467485679774231,-3.14149342575882,-3.7506301076997434e-06,0.0007638354866116864,18.505000000000603,8.863305813217633e-06
0.0001395067219004549,-0.00046365015740733654,-3.141493454285108,-7.656525756595594e-06,0.0007671044733788984,18.510000000000602,8.899391772081023e-06
0.0001371980980536225,-0.00045979938132561875,-3.14149350214243,-1.1482492344532962e-05,0.0007701552163435539,18.5150000000006,8.932981333288444e-06
0.00013490876353975206,-0.00045593442422255895,-3.1414935689331447,-1.5229343303647226e-05,0.0007729914206119642,18.5200000000006,8.964117188006897e-06
0.00013263878662818072,-0.0004520563404059795,-3.14149365426368,-1.889789285772911e-05,0.0007756167633158873,18.5250000000006,8.992841699562192e-06
0.0001303882303623164,-0.0004481661659397459,-3.1414937577445374,-2.248895579871575e-05,0.0007780348932467185,18.530000000000598,9.01919689944002e-06
0.0001281571526505006,-0.00044426491878657334,-3.141493878990292,-2.600334726769162e-05,0.0007802494306345112,18.535000000000597,9.043224484856193e-06
0.00012594560635615298,-0.0004403535989524745,-3.1414940176195976,-2.9441882542710643e-05,0.0007822639668197612,18.540000000000596,9.064965815167686e-06
0.0001237536393871913,-0.0004364331886321957,-3.141494173255182,-3.2805376830834645e-05,0.0007840820640557645,18.545000000000595,9.084461909725087e-06
0.00012158129478472049,-0.0004325046523561238,-3.14149434552385,-3.609464506694036e-05,0.0007857072552143813,18.550000000000594,9.101753444658505e-06
0.00011942861081098469,-0.0004285689371381987,-3.1414945340564806,-3.9310501717123963e-05,0.0007871430435850275,18.555000000000593,9.11688075069808e-06
0.00011729562103657713,-0.0004246269726248266,-3.141494738488023,-4.245376058715485e-05,0.0007883929026744151,18.560000000000592,9.129883810997507e-06
0.00011518235442690264,-0.00042067967124496665,-3.1414949584574936,-4.552523463670819e-05,0.000789460275971986,18.56500000000059,9.140802258608144e-06
0.00011308883542788786,-0.0004167279283609451,-3.141495193607972,-4.852573579789792e-05,0.0007903485768043037,18.57000000000059,9.149675374900906e-06
0.00011101508405093443,-0.00041277262242042813,-3.141495443586594,-5.1456074799922925e-05,0.0007910611881034033,18.57500000000059,9.156542087076636e-06
0.00010896111595711151,-0.000408814615108743,-3.1414957080445465,-5.431706099661505e-05,0.0007916014623370265,18.580000000000588,9.1614409674377e-06
0.00010692694254058342,-0.0004048547515024895,-3.1414959866370595,-5.710950220110395e-05,0.0007919727212506963,18.585000000000587,9.164410230608642e-06
0.00010491257101126876,-0.00040089386022337396,-3.1414962790233982,-5.9834204523157575e-05,0.0007921782558231075,18.590000000000586,9.165487733095481e-06
0.00010291800447672835,-0.0003969327535927929,-3.1414965848668537,-6.249197221167322e-05,0.0007922213261162105,18.595000000000585,9.16471097169618e-06
0.0001009432420232783,-0.0003929722277872244,-3.141496903834734,-6.508360750258924e-05,0.0007921051611136899,18.600000000000584,9.162117081792054e-06
9.89882787963257e-05,-0.0003890130629938181,-3.1414972355983526,-6.76099104699225e-05,0.000791832958681257,18.605000000000583,9.157742836964267e-06
9.705310607992499e-05,-0.0003850560235664647,-3.1414975798330182,-7.007167888137595e-05,0.0007914078854706833,18.610000000000582,9.151624648013308e-06
9.513771137555233e-05,-0.0003811018581826002,-3.1414979362180233,-7.246970805928739e-05,0.000790833076772904,18.61500000000058,9.14379856140912e-06
9.324207848009608e-05,-0.00037715129999989813,-3.1414983044366296,-7.480479074392959e-05,0.0007901116365404172,18.62000000000058,9.134300259612322e-06
9.136618756306226e-05,-0.00037320506681363214,-3.1414986841760566,-7.707771696247266e-05,0.000789246637253192,18.62500000000058,9.123165059675765e-06
8.951001524299322e-05,-0.0003692638612139818,-3.1414990751274674,-7.928927390060057e-05,0.0007882411199300733,18.630000000000578,9.110427913438005e-06
8.767353466309857e-05,-0.0003653283707438772,-3.1414994769859534,-8.144024577925996e-05,0.0007870980940209147,18.635000000000577,9.096123406435994e-06
8.585671556609706e-05,-0.00036139926805672703,-3.1414998894505204,-8.353141373439795e-05,0.0007858205374300339,18.640000000000576,9.080285758227066e-06
8.405952436826928e-05,-0.0003574772110743828,-3.1415003122240712,-8.55635557007477e-05,0.0007844113964688548,18.645000000000575,9.062948821968208e-06
8.228192423272065e-05,-0.0003535628431450676,-3.141500745013391,-8.753744629910789e-05,0.0007828735858630259,18.650000000000574,9.044146084567794e-06
